x y z u_s_num u_c_num u_s_exact u_c_exact err_s err_c
0.75 0.583333 0 0 0.183013 0 0.183013 0 -2.77556e-17
0.791667 0.583333 0 0 0.205335 0 0.205335 0 -2.77556e-17
0.833333 0.583333 0 0 0.224144 0 0.224144 0 -2.77556e-17
0.875 0.583333 0 0 0.239118 0 0.239118 0 -2.77556e-17
0.916667 0.583333 0 0 0.25 0 0.25 0 -2.77556e-17
0.958333 0.583333 0 0 0.256605 0 0.256605 0 -5.55112e-17
1 0.583333 0 0 0.258819 0 0.258819 0 -5.55112e-17
0 0.625 0 0 -0.382683 0 -0.382683 0 5.55112e-17
0.0416667 0.625 0 0 -0.37941 0 -0.37941 0 5.55112e-17
0.0833333 0.625 0 0 -0.369644 0 -0.369644 0 5.55112e-17
0.125 0.625 0 0 -0.353553 0 -0.353553 0 5.55112e-17
0.166667 0.625 0 0 -0.331414 0 -0.331414 0 5.55112e-17
0.208333 0.625 0 0 -0.303603 0 -0.303603 0 5.55112e-17
0.25 0.625 0 0 -0.270598 0 -0.270598 0 5.55112e-17
0.291667 0.625 0 0 -0.232963 0 -0.232963 0 2.77556e-17
0.333333 0.625 0 0 -0.191342 0 -0.191342 0 2.77556e-17
0.375 0.625 0 0 -0.146447 0 -0.146447 0 2.77556e-17
0.416667 0.625 0 0 -0.0990458 0 -0.0990458 0 1.38778e-17
0.458333 0.625 0 0 -0.0499502 0 -0.0499502 0 6.93889e-18
0.5 0.625 0 0 -2.34326e-17 0 -2.34326e-17 0 3.08149e-33
0.541667 0.625 0 0 0.0499502 0 0.0499502 0 -6.93889e-18
0.583333 0.625 0 0 0.0990458 0 0.0990458 0 -1.38778e-17
0.625 0.625 0 0 0.146447 0 0.146447 0 -2.77556e-17
0.666667 0.625 0 0 0.191342 0 0.191342 0 -2.77556e-17
0.708333 0.625 0 0 0.232963 0 0.232963 0 -2.77556e-17
0.75 0.625 0 0 0.270598 0 0.270598 0 -5.55112e-17
0.791667 0.625 0 0 0.303603 0 0.303603 0 -5.55112e-17
0.833333 0.625 0 0 0.331414 0 0.331414 0 -5.55112e-17
0.875 0.625 0 0 0.353553 0 0.353553 0 -5.55112e-17
0.916667 0.625 0 0 0.369644 0 0.369644 0 -5.55112e-17
0.958333 0.625 0 0 0.37941 0 0.37941 0 -5.55112e-17
1 0.625 0 0 0.382683 0 0.382683 0 -5.55112e-17
0 0.666667 0 0 -0.5 0 -0.5 0 5.55112e-17
0.0416667 0.666667 0 0 -0.495722 0 -0.495722 0 5.55112e-17
0.0833333 0.666667 0 0 -0.482963 0 -0.482963 0 5.55112e-17
0.125 0.666667 0 0 -0.46194 0 -0.46194 0 5.55112e-17
0.166667 0.666667 0 0 -0.433013 0 -0.433013 0 5.55112e-17
0.208333 0.666667 0 0 -0.396677 0 -0.396677 0 5.55112e-17
0.25 0.666667 0 0 -0.353553 0 -0.353553 0 5.55112e-17
0.291667 0.666667 0 0 -0.304381 0 -0.304381 0 5.55112e-17
0.333333 0.666667 0 0 -0.25 0 -0.25 0 2.77556e-17
0.375 0.666667 0 0 -0.191342 0 -0.191342 0 2.77556e-17
0.416667 0.666667 0 0 -0.12941 0 -0.12941 0 2.77556e-17
0.458333 0.666667 0 0 -0.0652631 0 -0.0652631 0 1.38778e-17
0.5 0.666667 0 0 -3.06162e-17 0 -3.06162e-17 0 6.16298e-33
0.541667 0.666667 0 0 0.0652631 0 0.0652631 0 -1.38778e-17
0.583333 0.666667 0 0 0.12941 0 0.12941 0 -2.77556e-17
0.625 0.666667 0 0 0.191342 0 0.191342 0 -2.77556e-17
0.666667 0.666667 0 0 0.25 0 0.25 0 -2.77556e-17
0.708333 0.666667 0 0 0.304381 0 0.304381 0 -5.55112e-17
0.75 0.666667 0 0 0.353553 0 0.353553 0 -5.55112e-17
0.791667 0.666667 0 0 0.396677 0 0.396677 0 -5.55112e-17
0.833333 0.666667 0 0 0.433013 0 0.433013 0 -5.55112e-17
0.875 0.666667 0 0 0.46194 0 0.46194 0 -5.55112e-17
0.916667 0.666667 0 0 0.482963 0 0.482963 0 -5.55112e-17
0.958333 0.666667 0 0 0.495722 0 0.495722 0 -5.55112e-17
1 0.666667 0 0 0.5 0 0.5 0 -5.55112e-17
0 0.708333 0 0 -0.608761 0 -0.608761 0 1.11022e-16
0.0416667 0.708333 0 0 -0.603553 0 -0.603553 0 1.11022e-16
0.0833333 0.708333 0 0 -0.588018 0 -0.588018 0 1.11022e-16
0.125 0.708333 0 0 -0.562422 0 -0.562422 0 1.11022e-16
0.166667 0.708333 0 0 -0.527203 0 -0.527203 0 1.11022e-16
0.208333 0.708333 0 0 -0.482963 0 -0.482963 0 5.55112e-17
0.25 0.708333 0 0 -0.430459 0 -0.430459 0 5.55112e-17
0.291667 0.708333 0 0 -0.37059 0 -0.37059 0 5.55112e-17
0.333333 0.708333 0 0 -0.304381 0 -0.304381 0 5.55112e-17
0.375 0.708333 0 0 -0.232963 0 -0.232963 0 2.77556e-17
0.416667 0.708333 0 0 -0.157559 0 -0.157559 0 2.77556e-17
0.458333 0.708333 0 0 -0.0794593 0 -0.0794593 0 1.38778e-17
0.5 0.708333 0 0 -3.72759e-17 0 -3.72759e-17 0 6.16298e-33
0.541667 0.708333 0 0 0.0794593 0 0.0794593 0 -1.38778e-17
0.583333 0.708333 0 0 0.157559 0 0.157559 0 -2.77556e-17
0.625 0.708333 0 0 0.232963 0 0.232963 0 -2.77556e-17
0.666667 0.708333 0 0 0.304381 0 0.304381 0 -5.55112e-17
0.708333 0.708333 0 0 0.37059 0 0.37059 0 -5.55112e-17
0.75 0.708333 0 0 0.430459 0 0.430459 0 -5.55112e-17
0.791667 0.708333 0 0 0.482963 0 0.482963 0 -5.55112e-17
0.833333 0.708333 0 0 0.527203 0 0.527203 0 -1.11022e-16
0.875 0.708333 0 0 0.562422 0 0.562422 0 -1.11022e-16
0.916667 0.708333 0 0 0.588018 0 0.588018 0 -1.11022e-16
0.958333 0.708333 0 0 0.603553 0 0.603553 0 -1.11022e-16
1 0.708333 0 0 0.608761 0 0.608761 0 -1.11022e-16
0 0.75 0 0 -0.707107 0 -0.707107 0 1.11022e-16
0.0416667 0.75 0 0 -0.701057 0 -0.701057 0 1.11022e-16
0.0833333 0.75 0 0 -0.683013 0 -0.683013 0 1.11022e-16
0.125 0.75 0 0 -0.653281 0 -0.653281 0 1.11022e-16
0.166667 0.75 0 0 -0.612372 0 -0.612372 0 1.11022e-16
0.208333 0.75 0 0 -0.560986 0 -0.560986 0 1.11022e-16
0.25 0.75 0 0 -0.5 0 -0.5 0 5.55112e-17
0.291667 0.75 0 0 -0.430459 0 -0.430459 0 5.55112e-17
0.333333 0.75 0 0 -0.353553 0 -0.353553 0 5.55112e-17
0.375 0.75 0 0 -0.270598 0 -0.270598 0 5.55112e-17
0.416667 0.75 0 0 -0.183013 0 -0.183013 0 2.77556e-17
0.458333 0.75 0 0 -0.092296 0 -0.092296 0 1.38778e-17
0.5 0.75 0 0 -4.32978e-17 0 -4.32978e-17 0 6.16298e-33
0.541667 0.75 0 0 0.092296 0 0.092296 0 -1.38778e-17
0.583333 0.75 0 0 0.183013 0 0.183013 0 -2.77556e-17
0.625 0.75 0 0 0.270598 0 0.270598 0 -5.55112e-17
0.666667 0.75 0 0 0.353553 0 0.353553 0 -5.55112e-17
0.708333 0.75 0 0 0.430459 0 0.430459 0 -5.55112e-17
0.75 0.75 0 0 0.5 0 0.5 0 -5.55112e-17
0.791667 0.75 0 0 0.560986 0 0.560986 0 -1.11022e-16
0.833333 0.75 0 0 0.612372 0 0.612372 0 -1.11022e-16
0.875 0.75 0 0 0.653281 0 0.653281 0 -1.11022e-16
0.916667 0.75 0 0 0.683013 0 0.683013 0 -1.11022e-16
0.958333 0.75 0 0 0.701057 0 0.701057 0 -1.11022e-16
1 0.75 0 0 0.707107 0 0.707107 0 -1.11022e-16
0 0.791667 0 0 -0.793353 0 -0.793353 0 1.11022e-16
0.0416667 0.791667 0 0 -0.786566 0 -0.786566 0 1.11022e-16
0.0833333 0.791667 0 0 -0.76632 0 -0.76632 0 1.11022e-16
0.125 0.791667 0 0 -0.732963 0 -0.732963 0 1.11022e-16
0.166667 0.791667 0 0 -0.687064 0 -0.687064 0 1.11022e-16
0.208333 0.791667 0 0 -0.62941 0 -0.62941 0 1.11022e-16
0.25 0.791667 0 0 -0.560986 0 -0.560986 0 1.11022e-16
0.291667 0.791667 0 0 -0.482963 0 -0.482963 0 5.55112e-17
0.333333 0.791667 0 0 -0.396677 0 -0.396677 0 5.55112e-17
0.375 0.791667 0 0 -0.303603 0 -0.303603 0 5.55112e-17
0.416667 0.791667 0 0 -0.205335 0 -0.205335 0 2.77556e-17
0.458333 0.791667 0 0 -0.103553 0 -0.103553 0 1.38778e-17
0.5 0.791667 0 0 -4.85789e-17 0 -4.85789e-17 0 6.16298e-33
0.541667 0.791667 0 0 0.103553 0 0.103553 0 -1.38778e-17
0.583333 0.791667 0 0 0.205335 0 0.205335 0 -2.77556e-17
0.625 0.791667 0 0 0.303603 0 0.303603 0 -5.55112e-17
0.666667 0.791667 0 0 0.396677 0 0.396677 0 -5.55112e-17
0.708333 0.791667 0 0 0.482963 0 0.482963 0 -5.55112e-17
0.75 0.791667 0 0 0.560986 0 0.560986 0 -1.11022e-16
0.791667 0.791667 0 0 0.62941 0 0.62941 0 -1.11022e-16
0.833333 0.791667 0 0 0.687064 0 0.687064 0 -1.11022e-16
0.875 0.791667 0 0 0.732963 0 0.732963 0 -1.11022e-16
0.916667 0.791667 0 0 0.76632 0 0.76632 0 -1.11022e-16
0.958333 0.791667 0 0 0.786566 0 0.786566 0 -1.11022e-16
1 0.791667 0 0 0.793353 0 0.793353 0 -1.11022e-16
0 0.833333 0 0 -0.866025 0 -0.866025 0 1.11022e-16
0.0416667 0.833333 0 0 -0.858616 0 -0.858616 0 1.11022e-16
0.0833333 0.833333 0 0 -0.836516 0 -0.836516 0 1.11022e-16
0.125 0.833333 0 0 -0.800103 0 -0.800103 0 1.11022e-16
0.166667 0.833333 0 0 -0.75 0 -0.75 0 1.11022e-16
0.208333 0.833333 0 0 -0.687064 0 -0.687064 0 1.11022e-16
0.25 0.833333 0 0 -0.612372 0 -0.612372 0 1.11022e-16
0.291667 0.833333 0 0 -0.527203 0 -0.527203 0 1.11022e-16
0.333333 0.833333 0 0 -0.433013 0 -0.433013 0 5.55112e-17
0.375 0.833333 0 0 -0.331414 0 -0.331414 0 5.55112e-17
0.416667 0.833333 0 0 -0.224144 0 -0.224144 0 2.77556e-17
0.458333 0.833333 0 0 -0.113039 0 -0.113039 0 1.38778e-17
0.5 0.833333 0 0 -5.30288e-17 0 -5.30288e-17 0 6.16298e-33
0.541667 0.833333 0 0 0.113039 0 0.113039 0 -1.38778e-17
0.583333 0.833333 0 0 0.224144 0 0.224144 0 -2.77556e-17
0.625 0.833333 0 0 0.331414 0 0.331414 0 -5.55112e-17
0.666667 0.833333 0 0 0.433013 0 0.433013 0 -5.55112e-17
0.708333 0.833333 0 0 0.527203 0 0.527203 0 -1.11022e-16
0.75 0.833333 0 0 0.612372 0 0.612372 0 -1.11022e-16
0.791667 0.833333 0 0 0.687064 0 0.687064 0 -1.11022e-16
0.833333 0.833333 0 0 0.75 0 0.75 0 -1.11022e-16
0.875 0.833333 0 0 0.800103 0 0.800103 0 -1.11022e-16
0.916667 0.833333 0 0 0.836516 0 0.836516 0 -1.11022e-16
0.958333 0.833333 0 0 0.858616 0 0.858616 0 -1.11022e-16
1 0.833333 0 0 0.866025 0 0.866025 0 -1.11022e-16
0 0.875 0 0 -0.92388 0 -0.92388 0 1.11022e-16
0.0416667 0.875 0 0 -0.915976 0 -0.915976 0 1.11022e-16
0.0833333 0.875 0 0 -0.892399 0 -0.892399 0 1.11022e-16
0.125 0.875 0 0 -0.853553 0 -0.853553 0 1.11022e-16
0.166667 0.875 0 0 -0.800103 0 -0.800103 0 1.11022e-16
0.208333 0.875 0 0 -0.732963 0 -0.732963 0 1.11022e-16
0.25 0.875 0 0 -0.653281 0 -0.653281 0 1.11022e-16
0.291667 0.875 0 0 -0.562422 0 -0.562422 0 1.11022e-16
0.333333 0.875 0 0 -0.46194 0 -0.46194 0 5.55112e-17
0.375 0.875 0 0 -0.353553 0 -0.353553 0 5.55112e-17
0.416667 0.875 0 0 -0.239118 0 -0.239118 0 2.77556e-17
0.458333 0.875 0 0 -0.12059 0 -0.12059 0 1.38778e-17
0.5 0.875 0 0 -5.65713e-17 0 -5.65713e-17 0 1.2326e-32
0.541667 0.875 0 0 0.12059 0 0.12059 0 -1.38778e-17
0.583333 0.875 0 0 0.239118 0 0.239118 0 -2.77556e-17
0.625 0.875 0 0 0.353553 0 0.353553 0 -5.55112e-17
0.666667 0.875 0 0 0.46194 0 0.46194 0 -5.55112e-17
0.708333 0.875 0 0 0.562422 0 0.562422 0 -1.11022e-16
0.75 0.875 0 0 0.653281 0 0.653281 0 -1.11022e-16
0.791667 0.875 0 0 0.732963 0 0.732963 0 -1.11022e-16
0.833333 0.875 0 0 0.800103 0 0.800103 0 -1.11022e-16
0.875 0.875 0 0 0.853553 0 0.853553 0 -1.11022e-16
0.916667 0.875 0 0 0.892399 0 0.892399 0 -1.11022e-16
0.958333 0.875 0 0 0.915976 0 0.915976 0 -1.11022e-16
1 0.875 0 0 0.92388 0 0.92388 0 -1.11022e-16
0 0.916667 0 0 -0.965926 0 -0.965926 0 1.11022e-16
0.0416667 0.916667 0 0 -0.957662 0 -0.957662 0 1.11022e-16
0.0833333 0.916667 0 0 -0.933013 0 -0.933013 0 1.11022e-16
0.125 0.916667 0 0 -0.892399 0 -0.892399 0 1.11022e-16
0.166667 0.916667 0 0 -0.836516 0 -0.836516 0 1.11022e-16
0.208333 0.916667 0 0 -0.76632 0 -0.76632 0 1.11022e-16
0.25 0.916667 0 0 -0.683013 0 -0.683013 0 1.11022e-16
0.291667 0.916667 0 0 -0.588018 0 -0.588018 0 1.11022e-16
0.333333 0.916667 0 0 -0.482963 0 -0.482963 0 5.55112e-17
0.375 0.916667 0 0 -0.369644 0 -0.369644 0 5.55112e-17
0.416667 0.916667 0 0 -0.25 0 -0.25 0 5.55112e-17
0.458333 0.916667 0 0 -0.126079 0 -0.126079 0 2.77556e-17
0.5 0.916667 0 0 -5.91459e-17 0 -5.91459e-17 0 1.2326e-32
0.541667 0.916667 0 0 0.126079 0 0.126079 0 -2.77556e-17
0.583333 0.916667 0 0 0.25 0 0.25 0 -2.77556e-17
0.625 0.916667 0 0 0.369644 0 0.369644 0 -5.55112e-17
0.666667 0.916667 0 0 0.482963 0 0.482963 0 -5.55112e-17
0.708333 0.916667 0 0 0.588018 0 0.588018 0 -1.11022e-16
0.75 0.916667 0 0 0.683013 0 0.683013 0 -1.11022e-16
0.791667 0.916667 0 0 0.76632 0 0.76632 0 -1.11022e-16
0.833333 0.916667 0 0 0.836516 0 0.836516 0 -1.11022e-16
0.875 0.916667 0 0 0.892399 0 0.892399 0 -1.11022e-16
0.916667 0.916667 0 0 0.933013 0 0.933013 0 -1.11022e-16
0.958333 0.916667 0 0 0.957662 0 0.957662 0 -1.11022e-16
1 0.916667 0 0 0.965926 0 0.965926 0 -1.11022e-16
0 0.958333 0 0 -0.991445 0 -0.991445 0 1.11022e-16
0.0416667 0.958333 0 0 -0.982963 0 -0.982963 0 1.11022e-16
0.0833333 0.958333 0 0 -0.957662 0 -0.957662 0 1.11022e-16
0.125 0.958333 0 0 -0.915976 0 -0.915976 0 1.11022e-16
0.166667 0.958333 0 0 -0.858616 0 -0.858616 0 1.11022e-16
0.208333 0.958333 0 0 -0.786566 0 -0.786566 0 1.11022e-16
0.25 0.958333 0 0 -0.701057 0 -0.701057 0 1.11022e-16
0.291667 0.958333 0 0 -0.603553 0 -0.603553 0 1.11022e-16
0.333333 0.958333 0 0 -0.495722 0 -0.495722 0 5.55112e-17
0.375 0.958333 0 0 -0.37941 0 -0.37941 0 5.55112e-17
0.416667 0.958333 0 0 -0.256605 0 -0.256605 0 5.55112e-17
0.458333 0.958333 0 0 -0.12941 0 -0.12941 0 2.77556e-17
0.5 0.958333 0 0 -6.07085e-17 0 -6.07085e-17 0 1.2326e-32
0.541667 0.958333 0 0 0.12941 0 0.12941 0 -2.77556e-17
0.583333 0.958333 0 0 0.256605 0 0.256605 0 -5.55112e-17
0.625 0.958333 0 0 0.37941 0 0.37941 0 -5.55112e-17
0.666667 0.958333 0 0 0.495722 0 0.495722 0 -5.55112e-17
0.708333 0.958333 0 0 0.603553 0 0.603553 0 -1.11022e-16
0.75 0.958333 0 0 0.701057 0 0.701057 0 -1.11022e-16
0.791667 0.958333 0 0 0.786566 0 0.786566 0 -1.11022e-16
0.833333 0.958333 0 0 0.858616 0 0.858616 0 -1.11022e-16
0.875 0.958333 0 0 0.915976 0 0.915976 0 -1.11022e-16
0.916667 0.958333 0 0 0.957662 0 0.957662 0 -1.11022e-16
0.958333 0.958333 0 0 0.982963 0 0.982963 0 -1.11022e-16
1 0.958333 0 0 0.991445 0 0.991445 0 -1.11022e-16
0 1 0 0 -1 0 -1 0 1.11022e-16
0.0416667 1 0 0 -0.991445 0 -0.991445 0 1.11022e-16
0.0833333 1 0 0 -0.965926 0 -0.965926 0 1.11022e-16
0.125 1 0 0 -0.92388 0 -0.92388 0 1.11022e-16
0.166667 1 0 0 -0.866025 0 -0.866025 0 1.11022e-16
0.208333 1 0 0 -0.793353 0 -0.793353 0 1.11022e-16
0.25 1 0 0 -0.707107 0 -0.707107 0 1.11022e-16
0.291667 1 0 0 -0.608761 0 -0.608761 0 1.11022e-16
0.333333 1 0 0 -0.5 0 -0.5 0 1.11022e-16
0.375 1 0 0 -0.382683 0 -0.382683 0 5.55112e-17
0.416667 1 0 0 -0.258819 0 -0.258819 0 5.55112e-17
0.458333 1 0 0 -0.130526 0 -0.130526 0 2.77556e-17
0.5 1 0 0 -6.12323e-17 0 -6.12323e-17 0 1.2326e-32
0.541667 1 0 0 0.130526 0 0.130526 0 -2.77556e-17
0.583333 1 0 0 0.258819 0 0.258819 0 -5.55112e-17
0.625 1 0 0 0.382683 0 0.382683 0 -5.55112e-17
0.666667 1 0 0 0.5 0 0.5 0 -5.55112e-17
0.708333 1 0 0 0.608761 0 0.608761 0 -1.11022e-16
0.75 1 0 0 0.707107 0 0.707107 0 -1.11022e-16
0.791667 1 0 0 0.793353 0 0.793353 0 -1.11022e-16
0.833333 1 0 0 0.866025 0 0.866025 0 -1.11022e-16
0.875 1 0 0 0.92388 0 0.92388 0 -1.11022e-16
0.916667 1 0 0 0.965926 0 0.965926 0 -1.11022e-16
0.958333 1 0 0 0.991445 0 0.991445 0 -1.11022e-16
1 1 0 0 1 0 1 0 -1.11022e-16
0 0 0.0416667 0 0.991445 0 0.991445 0 -1.11022e-16
0.0416667 0 0.0416667 0 0.982963 0 0.982963 0 -1.11022e-16
0.0833333 0 0.0416667 0 0.957662 0 0.957662 0 -1.11022e-16
0.125 0 0.0416667 0 0.915976 0 0.915976 0 -1.11022e-16
0.166667 0 0.0416667 0 0.858616 0 0.858616 0 -1.11022e-16
0.208333 0 0.0416667 0 0.786566 0 0.786566 0 -1.11022e-16
0.25 0 0.0416667 0 0.701057 0 0.701057 0 -1.11022e-16
0.291667 0 0.0416667 0 0.603553 0 0.603553 0 -1.11022e-16
0.333333 0 0.0416667 0 0.495722 0 0.495722 0 -5.55112e-17
0.375 0 0.0416667 0 0.37941 0 0.37941 0 -5.55112e-17
0.416667 0 0.0416667 0 0.256605 0 0.256605 0 -5.55112e-17
0.458333 0 0.0416667 0 0.12941 0 0.12941 0 -2.77556e-17
0.5 0 0.0416667 0 6.07085e-17 0 6.07085e-17 0 -1.2326e-32
0.541667 0 0.0416667 0 -0.12941 0 -0.12941 0 2.77556e-17
0.583333 0 0.0416667 0 -0.256605 0 -0.256605 0 5.55112e-17
0.625 0 0.0416667 0 -0.37941 0 -0.37941 0 5.55112e-17
0.666667 0 0.0416667 0 -0.495722 0 -0.495722 0 5.55112e-17
0.708333 0 0.0416667 0 -0.603553 0 -0.603553 0 1.11022e-16
0.75 0 0.0416667 0 -0.701057 0 -0.701057 0 1.11022e-16
0.791667 0 0.0416667 0 -0.786566 0 -0.786566 0 1.11022e-16
0.833333 0 0.0416667 0 -0.858616 0 -0.858616 0 1.11022e-16
0.875 0 0.0416667 0 -0.915976 0 -0.915976 0 1.11022e-16
0.916667 0 0.0416667 0 -0.957662 0 -0.957662 0 1.11022e-16
0.958333 0 0.0416667 0 -0.982963 0 -0.982963 0 1.11022e-16
1 0 0.0416667 0 -0.991445 0 -0.991445 0 1.11022e-16
0 0.0416667 0.0416667 0 0.982963 0 0.982963 0 -1.11022e-16
0.0416667 0.0416667 0.0416667 0.00236728 0.978381 0.00222379 0.974554 0.000143495 0.00382782
0.0833333 0.0416667 0.0416667 0.00491014 0.95408 0.00440952 0.949469 0.000500621 0.00461094
0.125 0.0416667 0.0416667 0.00725968 0.912827 0.00651981 0.908139 0.000739867 0.00468764
0.166667 0.0416667 0.0416667 0.009387 0.855714 0.00851854 0.851271 0.000868459 0.00444322
0.208333 0.0416667 0.0416667 0.0112831 0.783869 0.0103715 0.779837 0.000911543 0.00403167
0.25 0.0416667 0.0416667 0.0129406 0.698576 0.012047 0.69506 0.000893548 0.00351675
0.291667 0.0416667 0.0416667 0.0143491 0.601321 0.0135164 0.59839 0.000832644 0.00293094
0.333333 0.0416667 0.0416667 0.0154961 0.493775 0.0147546 0.491481 0.000741567 0.00229346
0.375 0.0416667 0.0416667 0.0163693 0.377782 0.0157402 0.376164 0.000629067 0.00161829
0.416667 0.0416667 0.0416667 0.0169578 0.255327 0.0164566 0.25441 0.000501274 0.000917486
0.458333 0.0416667 0.0416667 0.0172541 0.128505 0.0168913 0.128302 0.000362734 0.000202578
0.5 0.0416667 0.0416667 0.0172542 -0.000514963 0.0170371 6.01891e-17 0.000217133 -0.000514963
0.541667 0.0416667 0.0416667 0.0169591 -0.129526 0.0168913 -0.128302 6.78172e-05 -0.00122369
0.583333 0.0416667 0.0416667 0.0163748 -0.256322 0.0164566 -0.25441 -8.18054e-05 -0.00191232
0.625 0.0416667 0.0416667 0.0155124 -0.378733 0.0157402 -0.376164 -0.000227857 -0.00256982
0.666667 0.0416667 0.0416667 0.0143891 -0.494667 0.0147546 -0.491481 -0.000365481 -0.0031854
0.708333 0.0416667 0.0416667 0.0130283 -0.602138 0.0135164 -0.59839 -0.000488117 -0.00374803
0.75 0.0416667 0.0416667 0.0114606 -0.699305 0.012047 -0.69506 -0.000586476 -0.00424501
0.791667 0.0416667 0.0416667 0.00972434 -0.784496 0.0103715 -0.779837 -0.000647179 -0.00465865
0.833333 0.0416667 0.0416667 0.00786722 -0.856229 0.00851854 -0.851271 -0.000651326 -0.00495819
0.875 0.0416667 0.0416667 0.00594613 -0.913221 0.00651981 -0.908139 -0.00057368 -0.00508177
0.916667 0.0416667 0.0416667 0.0040213 -0.954347 0.00440952 -0.949469 -0.000388225 -0.0048775
0.958333 0.0416667 0.0416667 0.00213697 -0.978516 0.00222379 -0.974554 -8.68118e-05 -0.00396225
1 0.0416667 0.0416667 2.08644e-18 -0.982963 2.08644e-18 -0.982963 -3.85186e-34 1.11022e-16
0 0.0833333 0.0416667 0 0.957662 0 0.957662 0 -1.11022e-16
0.0416667 0.0833333 0.0416667 0.00489102 0.954479 0.00440952 0.949469 0.000481493 0.00500931
0.0833333 0.0833333 0.0416667 0.00988222 0.931357 0.0087436 0.925031 0.00113862 0.0063265
0.125 0.0833333 0.0416667 0.0145061 0.891287 0.0129281 0.884765 0.00157805 0.00652252
0.166667 0.0833333 0.0416667 0.0187017 0.835549 0.0168913 0.82936 0.00181037 0.00618932
0.208333 0.0833333 0.0416667 0.0224459 0.765351 0.0205656 0.759765 0.00188032 0.00558645
0.25 0.0833333 0.0416667 0.0257206 0.681995 0.023888 0.677169 0.00183269 0.00482535
0.291667 0.0833333 0.0416667 0.0285031 0.58695 0.0268016 0.582988 0.00170152 0.00396218
0.333333 0.0833333 0.0416667 0.0307677 0.48186 0.0292566 0.478831 0.00151103 0.00302865
0.375 0.0833333 0.0416667 0.0324892 0.368528 0.0312111 0.366481 0.00127807 0.0020464
0.416667 0.0833333 0.0416667 0.0336461 0.248894 0.0326315 0.247861 0.0010146 0.00103312
0.458333 0.0833333 0.0416667 0.0342233 0.125005 0.0334936 0.125 0.000729633 5.24123e-06
0.5 0.0833333 0.0416667 0.0342132 -0.00102111 0.0337827 5.86399e-17 0.000430551 -0.00102111
0.541667 0.0833333 0.0416667 0.0336178 -0.12703 0.0334936 -0.125 0.000124102 -0.00203
0.583333 0.0833333 0.0416667 0.0324487 -0.250867 0.0326315 -0.247861 -0.00018284 -0.00300576
0.625 0.0833333 0.0416667 0.0307286 -0.370415 0.0312111 -0.366481 -0.000482512 -0.00393317
0.666667 0.0833333 0.0416667 0.0284914 -0.483628 0.0292566 -0.478831 -0.000765294 -0.00479728
0.708333 0.0833333 0.0416667 0.0257832 -0.58857 0.0268016 -0.582988 -0.00101836 -0.00558239
0.75 0.0833333 0.0416667 0.0226642 -0.683439 0.023888 -0.677169 -0.0012238 -0.00626943
0.791667 0.0833333 0.0416667 0.0192095 -0.766594 0.0205656 -0.759765 -0.00135611 -0.00682968
0.833333 0.0833333 0.0416667 0.0155115 -0.83657 0.0168913 -0.82936 -0.00137981 -0.00721044
0.875 0.0833333 0.0416667 0.0116795 -0.892069 0.0129281 -0.884765 -0.00124852 -0.00730405
0.916667 0.0833333 0.0416667 0.00782784 -0.931886 0.0087436 -0.925031 -0.000915755 -0.00685507
0.958333 0.0833333 0.0416667 0.00404043 -0.954745 0.00440952 -0.949469 -0.000369096 -0.00527587
1 0.0833333 0.0416667 4.13718e-18 -0.957662 4.13718e-18 -0.957662 -7.70372e-34 1.11022e-16
0 0.125 0.0416667 0 0.915976 0 0.915976 0 -1.11022e-16
0.0416667 0.125 0.0416667 0.00727274 0.913422 0.00651981 0.908139 0.000752933 0.00528228
0.0833333 0.125 0.0416667 0.0145568 0.891579 0.0129281 0.884765 0.0016287 0.00681408
0.125 0.125 0.0416667 0.021335 0.853321 0.0191151 0.846251 0.00221988 0.00706971
0.166667 0.125 0.0416667 0.0275111 0.799952 0.0249751 0.793258 0.00253603 0.00669362
0.208333 0.125 0.0416667 0.0330409 0.732687 0.0304078 0.726692 0.00263313 0.0059944
0.25 0.125 0.0416667 0.0378896 0.652804 0.0353201 0.647693 0.00256951 0.00511152
0.291667 0.125 0.0416667 0.0420188 0.561727 0.0396282 0.557611 0.00239061 0.00411603
0.333333 0.125 0.0416667 0.0453874 0.461035 0.0432582 0.457988 0.00212929 0.00304725
0.375 0.125 0.0416667 0.0479566 0.35246 0.046148 0.350529 0.00180858 0.00193093
0.416667 0.125 0.0416667 0.0496932 0.237859 0.0482482 0.237072 0.00144498 0.000787252
0.458333 0.125 0.0416667 0.0505738 0.119193 0.0495229 0.119559 0.00105091 -0.000365533
0.5 0.125 0.0416667 0.0505868 -0.00150979 0.0499502 5.60873e-17 0.000636602 -0.00150979
0.541667 0.125 0.0416667 0.0497343 -0.122187 0.0495229 -0.119559 0.000211397 -0.00262822
0.583333 0.125 0.0416667 0.048033 -0.240776 0.0482482 -0.237072 -0.000215163 -0.00370395
0.625 0.125 0.0416667 0.0455157 -0.355249 0.046148 -0.350529 -0.000632296 -0.00472066
0.666667 0.125 0.0416667 0.0422315 -0.46365 0.0432582 -0.457988 -0.00102666 -0.00566229
0.708333 0.125 0.0416667 0.0382477 -0.564122 0.0396282 -0.557611 -0.00138051 -0.00651163
0.75 0.125 0.0416667 0.0336509 -0.654939 0.0353201 -0.647693 -0.00166922 -0.0072467
